index;City;State;Population;Latitude;Longitude;city-state;AlternateNames;isStateCapital
1415TB110;Ucklum;Västra Götaland;761;58.084444;11.956919;Ucklum, Västra Götaland;;False
1415TB111;Spekeröd;Västra Götaland;227;58.032826;11.870128;Spekeröd, Västra Götaland;;False
1415TB112;Ödsmål;Västra Götaland;1414;58.110845;11.856059;Ödsmål, Västra Götaland;;False
1415TC104;Stenungsund;Västra Götaland;14381;58.061063;11.908631;Stenungsund, Västra Götaland;;False
1419TB105;Kyrkesund;Västra Götaland;534;58.015795;11.514944;Kyrkesund, Västra Götaland;;False
1419TB106;Kållekärr;Västra Götaland;803;58.026051;11.660106;Kållekärr, Västra Götaland;;False
1419TB107;Höviksnäs;Västra Götaland;3469;58.033244;11.74835;Höviksnäs, Västra Götaland;;False
1419TB109;Rönnäng;Västra Götaland;1597;57.937715;11.585986;Rönnäng, Västra Götaland;;False
1419TC110;Skärhamn;Västra Götaland;3725;57.990922;11.549795;Skärhamn, Västra Götaland;;False
1421TB101;Ellös;Västra Götaland;1204;58.17997;11.468747;Ellös, Västra Götaland;;False
1421TB104;Höggeröd;Västra Götaland;456;58.000793;11.655793;Höggeröd, Västra Götaland;;False
1421TB106;Svanesund;Västra Götaland;2014;58.143036;11.819062;Svanesund, Västra Götaland;;False
1421TB108;Varekil;Västra Götaland;933;58.125344;11.719767;Varekil, Västra Götaland;;False
1421TC102;Henån;Västra Götaland;2394;58.236163;11.679338;Henån, Västra Götaland;;False
1427TB101;Bovallstrand;Västra Götaland;456;58.474747;11.318806;Bovallstrand, Västra Götaland;;False
1427TB103;Hunnebostrand;Västra Götaland;1988;58.441239;11.301082;Hunnebostrand, Västra Götaland;;False
1430TB101;Dingle;Västra Götaland;910;58.527657;11.578637;Dingle, Västra Götaland;;False
1430TB102;Hedekas;Västra Götaland;398;58.644993;11.780037;Hedekas, Västra Götaland;;False
1430TB103;Hällevadsholm;Västra Götaland;782;58.578554;11.543153;Hällevadsholm, Västra Götaland;;False
1430TB105;Torreby;Västra Götaland;250;58.443718;11.599255;Torreby, Västra Götaland;;False
1430TC104;Munkedal;Västra Götaland;4178;58.607817;11.672323;Munkedal, Västra Götaland;;False
1435TB101;Fjällbacka;Västra Götaland;816;58.598754;11.28278;Fjällbacka, Västra Götaland;;False
1435TB102;Grebbestad;Västra Götaland;1936;58.691937;11.253141;Grebbestad, Västra Götaland;;False
1435TB103;Hamburgsund;Västra Götaland;696;58.553609;11.273685;Hamburgsund, Västra Götaland;;False
1435TB104;Rabbalshede;Västra Götaland;280;58.610765;11.471778;Rabbalshede, Västra Götaland;;False
1435TC105;Tanumshede;Västra Götaland;2012;58.721908;11.332385;Tanumshede, Västra Götaland;;False
1438TC101;Ed;Västra Götaland;2901;58.912582;11.934013;Ed, Västra Götaland;;False
1439TB102;Högsäter;Västra Götaland;695;58.651104;12.055453;Högsäter, Västra Götaland;;False
1439TB103;Stigen;Västra Götaland;426;58.300669;12.066645;Stigen, Västra Götaland;;False
1439TB104;Ödeborg;Västra Götaland;575;58.545129;11.971767;Ödeborg, Västra Götaland;;False
1439TC101;Färgelanda;Västra Götaland;1938;58.613536;12.005882;Färgelanda, Västra Götaland;;False
1440TB104;Skepplanda;Västra Götaland;1821;57.982574;12.212476;Skepplanda, Västra Götaland;;False
1440TB105;Surte;Västra Götaland;6530;57.826762;12.016163;Surte, Västra Götaland;;False
1440TB106;Älvängen;Västra Götaland;6634;57.957664;12.118833;Älvängen, Västra Götaland;;False
1440TC102;Nödinge-Nol;Västra Götaland;11658;57.906877;12.06016;Nödinge-Nol, Västra Götaland;;False
1441TB103;Björboholm;Västra Götaland;1215;57.873579;12.32805;Björboholm, Västra Götaland;;False
1441TB105;Gråbo;Västra Götaland;6953;57.838561;12.299197;Gråbo, Västra Götaland;;False
1441TB108;Sjövik;Västra Götaland;1071;57.915932;12.370609;Sjövik, Västra Götaland;;False
1441TB109;Tollered;Västra Götaland;882;57.818729;12.422679;Tollered, Västra Götaland;;False
1441TB110;Öxeryd;Västra Götaland;666;57.737618;12.274383;Öxeryd, Västra Götaland;;False
1441TC106;Lerum;Västra Götaland;28789;57.769947;12.268929;Lerum, Västra Götaland;;False
1442TB101;Horla;Västra Götaland;250;57.967728;12.72825;Horla, Västra Götaland;;False
1442TB103;Östadkulle;Västra Götaland;437;58.023946;12.637291;Östadkulle, Västra Götaland;;False
1442TC102;Vårgårda;Västra Götaland;6198;58.031649;12.80904;Vårgårda, Västra Götaland;;False
1443TB102;Hultafors;Västra Götaland;295;57.695803;12.734457;Hultafors, Västra Götaland;;False
1443TB103;Olsfors;Västra Götaland;607;57.691805;12.698833;Olsfors, Västra Götaland;;False
1443TB104;Töllsjö;Västra Götaland;428;57.797309;12.63476;Töllsjö, Västra Götaland;;False
1443TC101;Bollebygd;Västra Götaland;4670;57.744516;12.583187;Bollebygd, Västra Götaland;;False
1444TC101;Grästorp;Västra Götaland;3022;58.328806;12.625973;Grästorp, Västra Götaland;;False
1445TB101;Främmestad;Västra Götaland;367;58.233322;12.666292;Främmestad, Västra Götaland;;False
1445TC103;Nossebro;Västra Götaland;1931;58.188396;12.719209;Nossebro, Västra Götaland;;False
1446TB103;Mölltorp;Västra Götaland;1048;58.494309;14.41381;Mölltorp, Västra Götaland;;False
1446TB104;Undenäs;Västra Götaland;207;58.656896;14.398847;Undenäs, Västra Götaland;;False
1446TC102;Karlsborg;Västra Götaland;3876;58.594482;14.539705;Karlsborg, Västra Götaland;;False
1447TB103;Otterbäcken;Västra Götaland;606;58.94379;14.039389;Otterbäcken, Västra Götaland;;False
1447TC101;Gullspång;Västra Götaland;1579;58.92537;14.130022;Gullspång, Västra Götaland;;False
1447TC102;Hova;Västra Götaland;1225;58.85782;14.217518;Hova, Västra Götaland;;False
1452TB101;Ambjörnarp;Västra Götaland;303;57.421314;13.294558;Ambjörnarp, Västra Götaland;;False
1452TB102;Dalstorp;Västra Götaland;719;57.605573;13.511657;Dalstorp, Västra Götaland;;False
1452TB103;Grimsås;Västra Götaland;680;57.484848;13.551954;Grimsås, Västra Götaland;;False
1452TB104;Limmared;Västra Götaland;1441;57.537388;13.356598;Limmared, Västra Götaland;;False
1452TB105;Ljungsarp;Västra Götaland;202;57.565104;13.58333;Ljungsarp, Västra Götaland;;False
1452TB106;Länghem;Västra Götaland;1091;57.601177;13.242889;Länghem, Västra Götaland;;False
1452TB107;Rosenlund;Västra Götaland;302;57.526661;13.344477;Rosenlund, Västra Götaland;;False
1452TB110;Uddebo;Västra Götaland;269;57.474595;13.263325;Uddebo, Västra Götaland;;False
1452TC109;Tranemo;Västra Götaland;3455;57.490491;13.431046;Tranemo, Västra Götaland;;False
1460TB102;Billingsfors;Västra Götaland;954;58.983173;12.246167;Billingsfors, Västra Götaland;;False
1460TB103;Bäckefors;Västra Götaland;632;58.806127;12.159969;Bäckefors, Västra Götaland;;False
1460TB104;Dals Långed;Västra Götaland;1337;58.925905;12.306382;Dals Långed, Västra Götaland;;False
1460TB105;Skåpafors;Västra Götaland;322;59.022839;12.289002;Skåpafors, Västra Götaland;;False
1460TC101;Bengtsfors;Västra Götaland;3102;59.011644;12.245549;Bengtsfors, Västra Götaland;;False
1461TB102;Dals Rostock;Västra Götaland;775;58.714085;12.355654;Dals Rostock, Västra Götaland;;False
1461TB104;Åsensbruk;Västra Götaland;620;58.807243;12.419478;Åsensbruk, Västra Götaland;;False
1461TC103;Mellerud;Västra Götaland;3974;58.682429;12.525313;Mellerud, Västra Götaland;;False
1462TB101;Lilla Edet västra;Västra Götaland;1622;58.157211;12.08163;Lilla Edet västra, Västra Götaland;;False
1462TB102;Göta;Västra Götaland;1270;57.712516;12.927321;Göta, Västra Götaland;;False
1462TB103;Hjärtum;Västra Götaland;401;58.180071;12.108522;Hjärtum, Västra Götaland;;False
1462TB105;Lödöse;Västra Götaland;1895;58.033758;12.154571;Lödöse, Västra Götaland;;False
1462TC104;Lilla Edet;Västra Götaland;3907;58.157211;12.08163;Lilla Edet, Västra Götaland;;False
1463TB101;Ubbhult norra;Västra Götaland;405;57.580985;12.354719;Ubbhult norra, Västra Götaland;;False
1463TB103;Björketorp;Västra Götaland;563;57.426156;12.523757;Björketorp, Västra Götaland;;False
1463TB104;Fritsla;Västra Götaland;2346;57.551873;12.786593;Fritsla, Västra Götaland;;False
1463TB105;Horred;Västra Götaland;1283;57.358548;12.472959;Horred, Västra Götaland;;False
1463TB106;Hyssna;Västra Götaland;780;57.555518;12.53943;Hyssna, Västra Götaland;;False
1463TB108;Rydal;Västra Götaland;459;57.556172;12.693667;Rydal, Västra Götaland;;False
1463TB109;Sätila;Västra Götaland;1493;57.541234;12.435089;Sätila, Västra Götaland;;False
1463TB111;Öxabäck;Västra Götaland;329;57.394745;12.804626;Öxabäck, Västra Götaland;;False
1463TC107;Kinna;Västra Götaland;15507;57.507764;12.692822;Kinna, Västra Götaland;;False
1465TB101;Hillared;Västra Götaland;660;57.633198;13.161683;Hillared, Västra Götaland;;False
1465TB102;Holsljunga;Västra Götaland;215;57.413322;12.973595;Holsljunga, Västra Götaland;;False
1465TB103;Mjöbäck;Västra Götaland;296;57.314698;12.875615;Mjöbäck, Västra Götaland;;False
1465TB105;Sexdrega;Västra Götaland;834;57.576853;13.117921;Sexdrega, Västra Götaland;;False
1465TB107;Östra Frölunda;Västra Götaland;310;57.343315;13.029861;Östra Frölunda, Västra Götaland;;False
1465TB108;Överlida;Västra Götaland;488;57.349794;12.895822;Överlida, Västra Götaland;;False
1465TC106;Svenljunga;Västra Götaland;3717;57.496312;13.112259;Svenljunga, Västra Götaland;;False
1466TC103;Herrljunga;Västra Götaland;4113;58.009184;13.157048;Herrljunga, Västra Götaland;;False
1470TB101;Arentorp;Västra Götaland;523;58.241915;12.873894;Arentorp, Västra Götaland;;False
1470TB102;Emtunga;Västra Götaland;298;58.255237;12.999074;Emtunga, Västra Götaland;;False
1470TB105;Kvänum;Västra Götaland;1330;58.30143;13.186595;Kvänum, Västra Götaland;;False
1470TB106;Larv;Västra Götaland;235;58.188968;13.126441;Larv, Västra Götaland;;False
1470TB107;Stora Levene;Västra Götaland;773;58.325517;12.923582;Stora Levene, Västra Götaland;;False
1470TB108;Tråvad;Västra Götaland;490;58.251866;13.085384;Tråvad, Västra Götaland;;False
1470TB110;Vedum;Västra Götaland;945;58.171041;12.995567;Vedum, Västra Götaland;;False
1470TC109;Vara;Västra Götaland;4432;58.249026;13.101598;Vara, Västra Götaland;;False
1471TB103;Hällekis;Västra Götaland;618;58.630563;13.437862;Hällekis, Västra Götaland;;False
1471TB104;Källby;Västra Götaland;1511;58.509551;13.307386;Källby, Västra Götaland;;False
1471TB105;Lundsbrunn;Västra Götaland;901;58.471591;13.445263;Lundsbrunn, Västra Götaland;;False
1471TC102;Götene;Västra Götaland;5153;58.528062;13.492122;Götene, Västra Götaland;;False
1472TC102;Tibro;Västra Götaland;8588;58.42489;14.163119;Tibro, Västra Götaland;;False
1473TB101;Moholm;Västra Götaland;541;58.607027;14.038339;Moholm, Västra Götaland;;False
1473TB103;Älgarås;Västra Götaland;341;58.813509;14.252111;Älgarås, Västra Götaland;;False
1473TC102;Töreboda;Västra Götaland;4731;58.708106;14.123973;Töreboda, Västra Götaland;;False
1480TB101;Angered;Västra Götaland;1528;57.813166;12.118917;Angered, Västra Götaland;;False
1480TB102;Asperö;Västra Götaland;404;57.646285;11.800211;Asperö, Västra Götaland;;False
1480TB104;Brännö;Västra Götaland;914;57.643783;11.771863;Brännö, Västra Götaland;;False
1480TB107;Nordöstra Göteborg;Västra Götaland;48217;57.861715;11.517247;Nordöstra Göteborg, Västra Götaland;;False
1480TB113;Tumlehed;Västra Götaland;663;57.728818;11.74337;Tumlehed, Västra Götaland;;False
1480TB115;Nolvik;Västra Götaland;1535;57.777278;11.831599;Nolvik, Västra Götaland;;False
1480TB117;Olofstorp;Västra Götaland;4169;57.798552;12.168591;Olofstorp, Västra Götaland;;False
1480TB120;Stenared;Västra Götaland;468;57.805243;12.189724;Stenared, Västra Götaland;;False
1480TB122;Säve;Västra Götaland;771;57.803487;11.911706;Säve, Västra Götaland;;False
1480TB123;Vrångö;Västra Götaland;368;57.575646;11.785133;Vrångö, Västra Götaland;;False
1480TC108;Göteborg;Västra Götaland;674529;57.707232;11.967017;Göteborg, Västra Götaland;Gothenburg;True
1481TB101;Hällesåker;Västra Götaland;748;57.599574;12.189499;Hällesåker, Västra Götaland;;False
1482TB101;Diseröd;Västra Götaland;1570;57.924606;12.028827;Diseröd, Västra Götaland;;False
1482TB104;Kode;Västra Götaland;1569;57.943903;11.850813;Kode, Västra Götaland;;False
1482TB110;Marstrand;Västra Götaland;349;57.886761;11.588797;Marstrand, Västra Götaland;;False
1482TB111;Arvidsvik;Västra Götaland;1004;57.888471;11.591697;Arvidsvik, Västra Götaland;;False
1482TB112;Risby;Västra Götaland;265;57.894495;11.850962;Risby, Västra Götaland;;False
1482TB114;Duvesjön;Västra Götaland;320;57.953185;12.018631;Duvesjön, Västra Götaland;;False
1482TB115;Tjuvkil;Västra Götaland;1372;57.893324;11.743298;Tjuvkil, Västra Götaland;;False
1482TB117;Ödsmål och Åsebyberg;Västra Götaland;316;57.915144;11.800024;Ödsmål och Åsebyberg, Västra Götaland;;False
1482TC106;Kungälv;Västra Götaland;28912;57.870786;11.978862;Kungälv, Västra Götaland;;False
1484TB101;Brastad;Västra Götaland;1947;58.382006;11.485181;Brastad, Västra Götaland;;False
1484TB103;Fiskebäckskil;Västra Götaland;252;58.245646;11.456629;Fiskebäckskil, Västra Götaland;;False
1484TB104;Grundsund;Västra Götaland;616;58.213364;11.419244;Grundsund, Västra Götaland;;False
1484TC105;Lysekil;Västra Götaland;7340;58.291426;11.329568;Lysekil, Västra Götaland;;False
1485TB101;Ammenäs;Västra Götaland;617;58.311395;11.818407;Ammenäs, Västra Götaland;;False
1485TB102;Fagerhult;Västra Götaland;480;58.416667;12.016667;Fagerhult, Västra Götaland;;False
1485TB104;Hogstorp;Västra Götaland;385;58.396473;11.757787;Hogstorp, Västra Götaland;;False
1485TB105;Kurveröd;Västra Götaland;1343;58.363597;11.890481;Kurveröd, Västra Götaland;;False
1485TB106;Lanesund och Överby;Västra Götaland;923;58.340046;11.72853;Lanesund och Överby, Västra Götaland;;False
1485TB107;Ljungskile;Västra Götaland;4026;58.22465;11.919828;Ljungskile, Västra Götaland;;False
1485TB109;Smedseröd;Västra Götaland;364;58.36543;11.807151;Smedseröd, Västra Götaland;;False
1485TB112;Sjöskogen och Strand;Västra Götaland;604;58.286712;11.830503;Sjöskogen och Strand, Västra Götaland;;False
1485TB114;Utby;Västra Götaland;531;58.333811;11.786892;Utby, Västra Götaland;;False
1485TC111;Uddevalla;Västra Götaland;35639;58.349055;11.938285;Uddevalla, Västra Götaland;;False
1486TB101;Kebal;Västra Götaland;409;58.952553;11.152931;Kebal, Västra Götaland;;False
1486TB102;Skee;Västra Götaland;774;58.924422;11.268152;Skee, Västra Götaland;;False
1486TC103;Strömstad;Västra Götaland;7836;58.93815;11.17873;Strömstad, Västra Götaland;;False
1487TB102;Brålanda;Västra Götaland;1461;58.563312;12.35074;Brålanda, Västra Götaland;;False
1487TB103;Frändefors;Västra Götaland;605;58.500056;12.278243;Frändefors, Västra Götaland;;False
1487TB104;Nordkroken;Västra Götaland;457;58.382685;12.41426;Nordkroken, Västra Götaland;;False
1487TB105;Vargön;Västra Götaland;4942;58.358103;12.400362;Vargön, Västra Götaland;;False
1487TC106;Vänersborg;Västra Götaland;24731;58.443364;12.360981;Vänersborg, Västra Götaland;;False
1488TB102;Sjuntorp;Västra Götaland;2218;58.18823;12.226877;Sjuntorp, Västra Götaland;;False
1488TB103;Velanda;Västra Götaland;835;58.228718;12.310233;Velanda, Västra Götaland;;False
1488TB106;Upphärad;Västra Götaland;562;58.158264;12.304859;Upphärad, Västra Götaland;;False
1488TB107;Väne-Åsaka;Västra Götaland;388;58.247085;12.42024;Väne-Åsaka, Västra Götaland;;False
1488TC105;Trollhättan;Västra Götaland;50069;58.217868;12.341385;Trollhättan, Västra Götaland;;False
1489TB102;Långared;Västra Götaland;289;58.045332;12.520669;Långared, Västra Götaland;;False
1489TB103;Magra;Västra Götaland;204;58.113151;12.62335;Magra, Västra Götaland;;False
1489TB107;Gräfsnäs;Västra Götaland;417;58.08105;12.492747;Gräfsnäs, Västra Götaland;;False
1489TB109;Ingared;Västra Götaland;3099;57.85042;12.458476;Ingared, Västra Götaland;;False
1489TB111;Sollebrunn;Västra Götaland;1400;58.119999;12.533111;Sollebrunn, Västra Götaland;;False
1489TB112;Stora Mellby;Västra Götaland;363;58.141468;12.579785;Stora Mellby, Västra Götaland;;False
1489TC106;Alingsås;Västra Götaland;27895;57.980745;12.45817;Alingsås, Västra Götaland;;False
1490TB102;Aplared;Västra Götaland;431;57.650125;13.067945;Aplared, Västra Götaland;;False
1490TB103;Borgstena;Västra Götaland;434;57.883805;13.013169;Borgstena, Västra Götaland;;False
1490TB105;Bredared;Västra Götaland;355;57.805782;12.902985;Bredared, Västra Götaland;;False
1490TB106;Dalsjöfors;Västra Götaland;3915;57.721698;13.106962;Dalsjöfors, Västra Götaland;;False
1490TB107;Dannike;Västra Götaland;425;57.688771;13.227561;Dannike, Västra Götaland;;False
1490TB108;Fristad;Västra Götaland;6189;57.823881;13.010019;Fristad, Västra Götaland;;False
1490TB111;Hedared;Västra Götaland;356;57.808591;12.752778;Hedared, Västra Götaland;;False
1490TB112;Kinnarumma;Västra Götaland;394;57.593197;12.874498;Kinnarumma, Västra Götaland;;False
1490TB114;Rydboholm;Västra Götaland;966;57.654335;12.884362;Rydboholm, Västra Götaland;;False
1490TB115;Rångedala;Västra Götaland;452;57.793019;13.125345;Rångedala, Västra Götaland;;False
1490TB117;Sandhult;Västra Götaland;703;57.769562;12.820944;Sandhult, Västra Götaland;;False
1490TB120;Viskafors;Västra Götaland;2787;57.63075;12.849207;Viskafors, Västra Götaland;;False
1490TB121;Äspered;Västra Götaland;330;57.755126;13.178227;Äspered, Västra Götaland;;False
1490TB158;Sandared;Västra Götaland;3640;57.710057;12.793982;Sandared, Västra Götaland;;False
1490TC104;Borås;Västra Götaland;75565;57.721083;12.94074;Borås, Västra Götaland;;False
1491TB101;Blidsberg;Västra Götaland;536;57.930513;13.493323;Blidsberg, Västra Götaland;;False
1491TB102;Dalum;Västra Götaland;642;57.900296;13.464924;Dalum, Västra Götaland;;False
1491TB103;Gällstad;Västra Götaland;601;57.669055;13.433189;Gällstad, Västra Götaland;;False
1491TB105;Hökerum;Västra Götaland;726;57.838663;13.286221;Hökerum, Västra Götaland;;False
1491TB107;Nitta;Västra Götaland;336;57.827588;13.193772;Nitta, Västra Götaland;;False
1491TB108;Rånnaväg;Västra Götaland;378;57.676743;13.465877;Rånnaväg, Västra Götaland;;False
1491TB109;Timmele;Västra Götaland;785;57.861904;13.428551;Timmele, Västra Götaland;;False
1491TB110;Trädet;Västra Götaland;260;57.985633;13.531922;Trädet, Västra Götaland;;False
1491TB112;Vegby;Västra Götaland;611;57.67886;13.374226;Vegby, Västra Götaland;;False
1491TC111;Ulricehamn;Västra Götaland;11794;57.811217;13.444322;Ulricehamn, Västra Götaland;;False
1492TB101;Fengersfors;Västra Götaland;336;58.994944;12.463962;Fengersfors, Västra Götaland;;False
1492TB102;Tösse;Västra Götaland;319;58.971904;12.64486;Tösse, Västra Götaland;;False
1492TC103;Åmål;Västra Götaland;8954;58.969858;12.618004;Åmål, Västra Götaland;;False
1493TB101;Lugnås;Västra Götaland;613;58.644023;13.699969;Lugnås, Västra Götaland;;False
1493TB102;Lyrestad;Västra Götaland;468;58.80363;14.059127;Lyrestad, Västra Götaland;;False
1493TB104;Sjötorp;Västra Götaland;420;58.837351;13.980023;Sjötorp, Västra Götaland;;False
1493TB105;Ullervad;Västra Götaland;859;58.666834;13.856477;Ullervad, Västra Götaland;;False
1493TC103;Mariestad;Västra Götaland;16750;58.800977;13.751662;Mariestad, Västra Götaland;;False
1494TB101;Lidköping norra;Västra Götaland;4528;58.568247;13.00989;Lidköping norra, Västra Götaland;;False
1494TB102;Filsbäck;Västra Götaland;679;58.490767;13.245936;Filsbäck, Västra Götaland;;False
1494TB103;Järpås;Västra Götaland;777;58.38011;12.972543;Järpås, Västra Götaland;;False
1494TB106;Saleby;Västra Götaland;221;58.140254;13.603637;Saleby, Västra Götaland;;False
1494TB109;Vinninga;Västra Götaland;1063;58.453754;13.260211;Vinninga, Västra Götaland;;False
1494TB110;Örslösa;Västra Götaland;348;58.508818;13.004258;Örslösa, Västra Götaland;;False
1494TC104;Lidköping;Västra Götaland;23585;58.568247;13.00989;Lidköping, Västra Götaland;;False
1495TB101;Ardala;Västra Götaland;700;58.362007;13.338056;Ardala, Västra Götaland;;False
1495TB102;Axvall;Västra Götaland;1121;58.389166;13.574769;Axvall, Västra Götaland;;False
1495TB103;Eggby;Västra Götaland;218;58.433965;13.645112;Eggby, Västra Götaland;;False
1495TB105;Varnhem;Västra Götaland;700;58.385343;13.65057;Varnhem, Västra Götaland;;False
1495TC104;Skara;Västra Götaland;11475;58.384607;13.439767;Skara, Västra Götaland;;False
1496TB101;Igelstorp;Västra Götaland;675;58.398704;13.978407;Igelstorp, Västra Götaland;;False
1496TB102;Lerdala;Västra Götaland;539;58.477042;13.709034;Lerdala, Västra Götaland;;False
1496TB103;Skultorp;Västra Götaland;3895;58.341621;13.82799;Skultorp, Västra Götaland;;False
1496TB105;Stöpen;Västra Götaland;1505;58.478527;13.86672;Stöpen, Västra Götaland;;False
1496TB106;Tidan;Västra Götaland;1000;58.576338;14.012095;Tidan, Västra Götaland;;False
1496TB107;Timmersdala;Västra Götaland;955;58.527673;13.759432;Timmersdala, Västra Götaland;;False
1496TB108;Ulvåker;Västra Götaland;260;58.473624;13.928527;Ulvåker, Västra Götaland;;False
1496TB109;Väring;Västra Götaland;669;58.511243;13.960835;Väring, Västra Götaland;;False
1496TB110;Värsås;Västra Götaland;582;58.349996;14.04927;Värsås, Västra Götaland;;False
1496TC104;Skövde;Västra Götaland;40422;58.389845;13.844379;Skövde, Västra Götaland;;False
1497TB103;Korsberga;Västra Götaland;227;58.3;14.083333;Korsberga, Västra Götaland;;False
1497TC102;Hjo;Västra Götaland;6427;58.268521;14.280176;Hjo, Västra Götaland;;False
1498TB103;Madängsholm;Västra Götaland;411;58.140409;13.921067;Madängsholm, Västra Götaland;;False
1498TC104;Tidaholm;Västra Götaland;8285;58.140693;13.924145;Tidaholm, Västra Götaland;;False
1499TB102;Floby;Västra Götaland;1548;58.138443;13.336221;Floby, Västra Götaland;;False
1499TB103;Gudhem;Västra Götaland;427;58.226917;13.567102;Gudhem, Västra Götaland;;False
1499TB104;Kinnarp;Västra Götaland;949;58.074887;13.519676;Kinnarp, Västra Götaland;;False
1499TB106;Odensberg;Västra Götaland;296;58.154929;13.435662;Odensberg, Västra Götaland;;False
1499TB107;Stenstorp;Västra Götaland;1823;58.271317;13.713327;Stenstorp, Västra Götaland;;False
1499TB108;Torbjörntorp;Västra Götaland;441;58.210335;13.608092;Torbjörntorp, Västra Götaland;;False
1499TB109;Vartofta;Västra Götaland;514;58.096067;13.632775;Vartofta, Västra Götaland;;False
1499TB110;Åsarp;Västra Götaland;583;58.023848;13.568091;Åsarp, Västra Götaland;;False
1499TC101;Falköping;Västra Götaland;17924;58.164693;13.493855;Falköping, Västra Götaland;;False
1715TB101;Fagerås;Värmland;449;59.160306;12.877854;Fagerås, Värmland;;False
1715TB103;Högboda;Värmland;277;59.556837;13.053804;Högboda, Värmland;;False
1715TC102;Kil;Värmland;8381;59.567107;13.190544;Kil, Värmland;;False
1715TC102;Kil;Värmland;8381;59.567107;13.190544;Kil, Värmland;;False
1730TB102;Eda Glasbruk;Värmland;216;59.921335;12.263376;Eda Glasbruk, Värmland;;False
1730TB103;Koppom;Värmland;678;59.703155;12.149459;Koppom, Värmland;;False
1730TB104;Åmotfors;Värmland;1388;59.762586;12.362227;Åmotfors, Värmland;;False
1730TC101;Charlottenberg;Värmland;2503;59.88396;12.30492;Charlottenberg, Värmland;;False
1737TB104;Oleby;Värmland;358;60.135705;13.036516;Oleby, Värmland;;False
1737TB106;Sysslebäck;Värmland;402;60.730431;12.871173;Sysslebäck, Värmland;;False
1737TC107;Torsby;Värmland;4446;60.13552;13.006788;Torsby, Värmland;;False
1760TB101;Kyrksten;Värmland;234;59.437666;14.392946;Kyrksten, Värmland;;False
1760TC102;Storfors;Värmland;1904;59.463157;14.277864;Storfors, Värmland;;False
1761TB103;Tye;Värmland;392;59.345907;13.561706;Tye, Värmland;;False
1761TB104;Vidöåsen;Värmland;286;59.341977;13.453336;Vidöåsen, Värmland;;False
1761TC102;Skoghall;Värmland;14610;59.324185;13.470522;Skoghall, Värmland;;False
1762TC101;Munkfors;Värmland;2841;59.809955;13.488232;Munkfors, Värmland;;False
1763TB101;Deje;Värmland;2717;59.605939;13.463648;Deje, Värmland;;False
1763TB102;Dyvelsten;Värmland;271;59.514042;13.438148;Dyvelsten, Värmland;;False
1763TC103;Forshaga;Värmland;6433;59.529061;13.482603;Forshaga, Värmland;;False
1764TB103;Segmon;Värmland;426;59.274787;13.042653;Segmon, Värmland;;False
1764TB104;Slottsbron;Värmland;1068;59.323821;13.104132;Slottsbron, Värmland;;False
1764TC102;Grums;Värmland;4975;59.398724;13.034648;Grums, Värmland;;False
1765TB102;Töcksfors;Värmland;1292;59.509315;11.842519;Töcksfors, Värmland;;False
1765TC103;Årjäng;Värmland;3328;59.442445;12.109184;Årjäng, Värmland;;False
1766TB101;Lysvik;Värmland;331;60.015272;13.132996;Lysvik, Värmland;;False
1766TB102;Rottneros;Värmland;393;59.796396;13.109385;Rottneros, Värmland;;False
1766TB104;Uddheden;Värmland;260;59.945983;12.910784;Uddheden, Värmland;;False
1766TB105;Västra Ämtervik;Värmland;363;59.727172;13.143214;Västra Ämtervik, Värmland;;False
1766TC103;Sunne;Värmland;5138;59.890765;13.045421;Sunne, Värmland;;False
1780TB101;Alster;Värmland;822;59.398117;13.608431;Alster, Värmland;;False
1780TB104;Edsvalla;Värmland;701;59.436975;13.210344;Edsvalla, Värmland;;False
1780TB107;Molkom;Värmland;1887;59.602235;13.728668;Molkom, Värmland;;False
1780TB110;Skattkärr;Värmland;1960;59.417686;13.677096;Skattkärr, Värmland;;False
1780TB112;Vallargärdet;Värmland;580;59.477358;13.584232;Vallargärdet, Värmland;;False
1780TB113;Vålberg;Värmland;2764;59.395381;13.19347;Vålberg, Värmland;;False
1780TB114;Väse;Värmland;566;59.384482;13.852877;Väse, Värmland;;False
1780TC106;Karlstad;Värmland;69615;59.379913;13.502948;Karlstad, Värmland;;True
1781TB102;Bäckhammar;Värmland;281;59.158939;14.190986;Bäckhammar, Värmland;;False
1781TB105;Ölme;Värmland;205;59.362094;14.009947;Ölme, Värmland;;False
1781TC103;Kristinehamn;Värmland;18358;59.311361;14.11176;Kristinehamn, Värmland;;False
1782TB102;Lesjöfors;Värmland;713;59.97628;14.184061;Lesjöfors, Värmland;;False
1782TB104;Nykroppa;Värmland;648;59.622527;14.304553;Nykroppa, Värmland;;False
1782TC101;Filipstad;Värmland;5970;59.713548;14.168031;Filipstad, Värmland;;False
1783TB105;Ekshärad;Värmland;955;60.174282;13.493761;Ekshärad, Värmland;;False
1783TB107;Råda;Värmland;339;60.005367;13.597393;Råda, Värmland;;False
1783TB108;Sunnemo;Värmland;288;59.884283;13.722264;Sunnemo, Värmland;;False
1783TB109;Uddeholm;Värmland;563;60.024766;13.619007;Uddeholm, Värmland;;False
1783TC104;Hagfors;Värmland;4731;60.087994;13.646585;Hagfors, Värmland;;False
1784TB102;Edane;Värmland;672;59.62982;12.822921;Edane, Värmland;;False
