index;City;State;Population;Latitude;Longitude;city-state;AlternateNames;isStateCapital
806;Borgo Val di Taro;Emilia-Romagna;6732;44.501905211249785;9.800736030010183;Borgo Val di Taro, Emilia-Romagna;;False
822;Borgonovo Val Tidone;Emilia-Romagna;8248;45.00776587897806;9.461976253027718;Borgonovo Val Tidone, Emilia-Romagna;;False
902;Brescello;Emilia-Romagna;5567;44.88345499740003;10.490911015114524;Brescello, Emilia-Romagna;;False
925;Brisighella;Emilia-Romagna;7165;44.19444463226454;11.74088622452117;Brisighella, Emilia-Romagna;;False
971;Budrio;Emilia-Romagna;18439;44.562625334698446;11.546180992726468;Budrio, Emilia-Romagna;;False
1002;Busseto;Emilia-Romagna;6900;44.958767427073894;10.060249639383455;Busseto, Emilia-Romagna;;False
1021;Cadelbosco di Sopra;Emilia-Romagna;10747;44.796118378618935;10.618779448541463;Cadelbosco di Sopra, Emilia-Romagna;;False
1022;Cadeo;Emilia-Romagna;6073;44.97557518258878;9.850695973254105;Cadeo, Emilia-Romagna;;False
1067;Calderara di Reno;Emilia-Romagna;13713;44.56823165302472;11.274720179421523;Calderara di Reno, Emilia-Romagna;;False
1072;Calendasco;Emilia-Romagna;2459;45.091238852187345;9.60825585090216;Calendasco, Emilia-Romagna;;False
1074;Calestano;Emilia-Romagna;2132;44.59024603220029;10.130696489288146;Calestano, Emilia-Romagna;;False
1140;Campagnola Emilia;Emilia-Romagna;5564;44.84298436389881;10.762373599829038;Campagnola Emilia, Emilia-Romagna;;False
1143;Campegine;Emilia-Romagna;5385;44.778958633813915;10.524853028377676;Campegine, Emilia-Romagna;;False
1178;Campogalliano;Emilia-Romagna;8536;44.69967744535738;10.841514058997486;Campogalliano, Emilia-Romagna;;False
1197;Camposanto;Emilia-Romagna;3349;44.80247125584791;11.14400077694627;Camposanto, Emilia-Romagna;;False
1200;Camugnano;Emilia-Romagna;1886;44.15288318595755;11.09593836855226;Camugnano, Emilia-Romagna;;False
1240;Canossa;Emilia-Romagna;3757;44.55112975683892;10.412743046241646;Canossa, Emilia-Romagna;;False
1257;Caorso;Emilia-Romagna;4809;45.05358346570198;9.855531301649014;Caorso, Emilia-Romagna;;False
1388;Carpaneto Piacentino;Emilia-Romagna;7734;44.89914009666698;9.79677993136628;Carpaneto Piacentino, Emilia-Romagna;;False
1393;Carpi;Emilia-Romagna;73324;44.80160649881647;10.89252387209831;Carpi, Emilia-Romagna;;False
1397;Carpineti;Emilia-Romagna;3905;44.45187325909965;10.530091426172593;Carpineti, Emilia-Romagna;;False
1445;Casalecchio di Reno;Emilia-Romagna;35360;44.47096875220382;11.265351452866634;Casalecchio di Reno, Emilia-Romagna;;False
1454;Casalfiumanese;Emilia-Romagna;3362;44.2947801922374;11.53603885768596;Casalfiumanese, Emilia-Romagna;;False
1455;Casalgrande;Emilia-Romagna;19041;44.588952916346635;10.752632248818736;Casalgrande, Emilia-Romagna;;False
1514;Casina;Emilia-Romagna;4590;44.527593134791296;10.4898030524731;Casina, Emilia-Romagna;;False
1521;Casola Valsenio;Emilia-Romagna;2502;44.20492057572158;11.611048238971772;Casola Valsenio, Emilia-Romagna;;False
1566;Castel Bolognese;Emilia-Romagna;9513;44.32075396744071;11.787062265359486;Castel Bolognese, Emilia-Romagna;;False
1591;Castel Guelfo di Bologna;Emilia-Romagna;4481;44.44464477143697;11.66186874340989;Castel Guelfo di Bologna, Emilia-Romagna;;False
1594;Castel Maggiore;Emilia-Romagna;18512;44.57194623501015;11.353934121180544;Castel Maggiore, Emilia-Romagna;;False
1601;Castel San Giovanni;Emilia-Romagna;14286;45.05806655358585;9.427715273424491;Castel San Giovanni, Emilia-Romagna;;False
1605;Castel San Pietro Terme;Emilia-Romagna;20607;44.39621598016437;11.54816548049413;Castel San Pietro Terme, Emilia-Romagna;;False
1570;Castel d'Aiano;Emilia-Romagna;1914;44.2795247263149;11.016217325056244;Castel d'Aiano, Emilia-Romagna;;False
1576;Castel del Rio;Emilia-Romagna;1219;44.20561149043144;11.495375558631087;Castel del Rio, Emilia-Romagna;;False
1577;Castel di Casio;Emilia-Romagna;3353;44.15954158073187;11.022504580952075;Castel di Casio, Emilia-Romagna;;False
1623;Casteldelci;Emilia-Romagna;356;43.78251584358425;12.147761057759697;Casteldelci, Emilia-Romagna;;False
1631;Castelfranco Emilia;Emilia-Romagna;33469;44.59819490089915;11.07278563979794;Castelfranco Emilia, Emilia-Romagna;;False
1641;Castell'Arquato;Emilia-Romagna;4689;44.86630454955145;9.868408567300923;Castell'Arquato, Emilia-Romagna;;False
1656;Castellarano;Emilia-Romagna;15220;44.522852160373915;10.70187037777886;Castellarano, Emilia-Romagna;;False
1683;Castello d'Argile;Emilia-Romagna;6650;44.685921939020446;11.30891596213453;Castello d'Argile, Emilia-Romagna;;False
1706;Castelnovo di Sotto;Emilia-Romagna;8704;44.82166022854028;10.577684942980367;Castelnovo di Sotto, Emilia-Romagna;;False
1707;Castelnovo ne' Monti;Emilia-Romagna;10397;44.43869650105316;10.416955757897137;Castelnovo ne' Monti, Emilia-Romagna;;False
1728;Castelnuovo Rangone;Emilia-Romagna;15089;44.561869667441584;10.929922712413743;Castelnuovo Rangone, Emilia-Romagna;;False
1755;Castelvetro Piacentino;Emilia-Romagna;5355;45.08822235926848;9.991594005341316;Castelvetro Piacentino, Emilia-Romagna;;False
1754;Castelvetro di Modena;Emilia-Romagna;11073;44.50232441581951;10.929940675445678;Castelvetro di Modena, Emilia-Romagna;;False
1757;Castenaso;Emilia-Romagna;16555;44.51121026533264;11.465175406991117;Castenaso, Emilia-Romagna;;False
1767;Castiglione dei Pepoli;Emilia-Romagna;5476;44.15068663994317;11.183125276446656;Castiglione dei Pepoli, Emilia-Romagna;;False
1797;Castrocaro Terme e Terra del Sole;Emilia-Romagna;6534;44.172155789403426;11.933900944746972;Castrocaro Terme e Terra del Sole, Emilia-Romagna;;False
1812;Cattolica;Emilia-Romagna;16607;43.958924283482034;12.735430749208328;Cattolica, Emilia-Romagna;;False
1843;Cavezzo;Emilia-Romagna;7188;44.84029562209423;11.001443969047669;Cavezzo, Emilia-Romagna;;False
1846;Cavriago;Emilia-Romagna;9939;44.7032976096585;10.52683168289844;Cavriago, Emilia-Romagna;;False
1892;Cento;Emilia-Romagna;35517;44.77571048450606;11.307896464025506;Cento, Emilia-Romagna;;False
1930;Cerignale;Emilia-Romagna;113;44.66148493810775;9.359148216392036;Cerignale, Emilia-Romagna;;False
1967;Cervia;Emilia-Romagna;28958;44.25119337103271;12.31498938674655;Cervia, Emilia-Romagna;;False
1983;Cesena;Emilia-Romagna;95887;44.13038533212728;12.234944868070482;Cesena, Emilia-Romagna;;False
1984;Cesenatico;Emilia-Romagna;26005;44.17584721364603;12.380087695220928;Cesenatico, Emilia-Romagna;;False
2141;Civitella di Romagna;Emilia-Romagna;3627;44.01377391533575;12.01176198270234;Civitella di Romagna, Emilia-Romagna;;False
2166;Codigoro;Emilia-Romagna;10948;44.85837384503805;12.12778804710235;Codigoro, Emilia-Romagna;;False
2181;Coli;Emilia-Romagna;854;44.760395733877374;9.455421652604556;Coli, Emilia-Romagna;;False
2195;Collecchio;Emilia-Romagna;14851;44.75111523692435;10.207496763728695;Collecchio, Emilia-Romagna;;False
2234;Colorno;Emilia-Romagna;9122;44.94137217241867;10.38063612106856;Colorno, Emilia-Romagna;;False
2240;Comacchio;Emilia-Romagna;21913;44.68342744737962;12.16203057567314;Comacchio, Emilia-Romagna;;False
2255;Compiano;Emilia-Romagna;1043;44.53154970056072;9.677321085840717;Compiano, Emilia-Romagna;;False
2266;Concordia sulla Secchia;Emilia-Romagna;8430;44.92477681187751;11.001765263211157;Concordia sulla Secchia, Emilia-Romagna;;False
2276;Conselice;Emilia-Romagna;9676;44.52725139011464;11.83365286911812;Conselice, Emilia-Romagna;;False
2290;Copparo;Emilia-Romagna;15681;44.902402207253566;11.860824956454628;Copparo, Emilia-Romagna;;False
2306;Coriano;Emilia-Romagna;10457;43.9677282326419;12.569415512746442;Coriano, Emilia-Romagna;;False
2325;Corniglio;Emilia-Romagna;1769;44.47577702107223;10.073163774095562;Corniglio, Emilia-Romagna;;False
2330;Correggio;Emilia-Romagna;25216;44.76296520863852;10.765572146288235;Correggio, Emilia-Romagna;;False
2344;Corte Brugnatella;Emilia-Romagna;522;44.70820849407825;9.371147538783845;Corte Brugnatella, Emilia-Romagna;;False
2349;Cortemaggiore;Emilia-Romagna;4698;45.000280710039384;9.920645405672031;Cortemaggiore, Emilia-Romagna;;False
2392;Cotignola;Emilia-Romagna;7347;44.380058565494046;11.911748210858368;Cotignola, Emilia-Romagna;;False
2422;Crevalcore;Emilia-Romagna;14142;44.752436684131915;11.185750294446509;Crevalcore, Emilia-Romagna;;False
2556;Dovadola;Emilia-Romagna;1562;44.12217255683866;11.87918936483228;Dovadola, Emilia-Romagna;;False
2558;Dozza;Emilia-Romagna;6564;44.382583229700735;11.637450775937111;Dozza, Emilia-Romagna;;False
2623;Fabbrico;Emilia-Romagna;6844;44.87593968934512;10.81281431409344;Fabbrico, Emilia-Romagna;;False
2630;Faenza;Emilia-Romagna;58800;44.297217926469635;11.909954154715818;Faenza, Emilia-Romagna;;False
2652;Fanano;Emilia-Romagna;2981;44.18878994943182;10.782474533399183;Fanano, Emilia-Romagna;;False
2666;Farini;Emilia-Romagna;1043;44.70153910520089;9.568614241574576;Farini, Emilia-Romagna;;False
2680;Felino;Emilia-Romagna;9224;44.679509936841505;10.238749642804008;Felino, Emilia-Romagna;;False
2695;Ferrara;Emilia-Romagna;129384;44.82285636126416;11.649215367968075;Ferrara, Emilia-Romagna;;False
2701;Ferriere;Emilia-Romagna;1083;44.63311437809948;9.48767969643651;Ferriere, Emilia-Romagna;;False
2712;Fidenza;Emilia-Romagna;27405;44.86210936029784;10.055911621717064;Fidenza, Emilia-Romagna;;False
2734;Finale Emilia;Emilia-Romagna;15335;44.849146629711456;11.266780745628663;Finale Emilia, Emilia-Romagna;;False
2740;Fiorano Modenese;Emilia-Romagna;16711;44.53048208291042;10.825885714508718;Fiorano Modenese, Emilia-Romagna;;False
2741;Fiorenzuola d'Arda;Emilia-Romagna;14924;44.93424003357213;9.910082128462728;Fiorenzuola d'Arda, Emilia-Romagna;;False
2745;Fiscaglia;Emilia-Romagna;8439;44.78885594899761;12.014347327082456;Fiscaglia, Emilia-Romagna;;False
2748;Fiumalbo;Emilia-Romagna;1187;44.17155579369023;10.65403257362594;Fiumalbo, Emilia-Romagna;;False
2788;Fontanelice;Emilia-Romagna;1902;44.251882306184434;11.545265702589436;Fontanelice, Emilia-Romagna;;False
2790;Fontanellato;Emilia-Romagna;7065;44.88087978845815;10.164337973739004;Fontanellato, Emilia-Romagna;;False
2803;Fontevivo;Emilia-Romagna;5540;44.84871124298518;10.203181445207484;Fontevivo, Emilia-Romagna;;False
2816;Forlimpopoli;Emilia-Romagna;13159;44.18955151341103;12.127947565138548;Forlimpopoli, Emilia-Romagna;;False
2817;Forlì;Emilia-Romagna;117609;44.22743610119418;12.049811189506457;Forlì, Emilia-Romagna;;False
2824;Formigine;Emilia-Romagna;34480;44.58005200905722;10.845915520661922;Formigine, Emilia-Romagna;;False
2832;Fornovo di Taro;Emilia-Romagna;6026;44.66856784979141;10.111855049374263;Fornovo di Taro, Emilia-Romagna;;False
2880;Frassinoro;Emilia-Romagna;1719;44.26358480218132;10.539116588866415;Frassinoro, Emilia-Romagna;;False
2916;Fusignano;Emilia-Romagna;8195;44.48290397707003;11.972900256694292;Fusignano, Emilia-Romagna;;False
2929;Gaggio Montano;Emilia-Romagna;4881;44.21840809544471;10.981145412531315;Gaggio Montano, Emilia-Romagna;;False
2947;Galeata;Emilia-Romagna;2537;43.99125670937346;11.913473213050525;Galeata, Emilia-Romagna;;False
2957;Galliera;Emilia-Romagna;5675;44.74695946526675;11.429398573049491;Galliera, Emilia-Romagna;;False
2975;Gambettola;Emilia-Romagna;10884;44.118213539519765;12.347822169675585;Gambettola, Emilia-Romagna;;False
3002;Gattatico;Emilia-Romagna;5739;44.79986606452725;10.471496473686162;Gattatico, Emilia-Romagna;;False
3003;Gatteo;Emilia-Romagna;9413;44.13115160494095;12.391874867621656;Gatteo, Emilia-Romagna;;False
3019;Gazzola;Emilia-Romagna;2170;44.93926960452082;9.55375199795989;Gazzola, Emilia-Romagna;;False
3022;Gemmano;Emilia-Romagna;1141;43.89314065352403;12.56467044464138;Gemmano, Emilia-Romagna;;False
3142;Goro;Emilia-Romagna;3395;44.838224669472595;12.310210825766797;Goro, Emilia-Romagna;;False
3146;Gossolengo;Emilia-Romagna;5726;44.987722715897334;9.624164093245728;Gossolengo, Emilia-Romagna;;False
3159;Gragnano Trebbiense;Emilia-Romagna;4580;45.00987115457995;9.558532729959625;Gragnano Trebbiense, Emilia-Romagna;;False
3162;Granarolo dell'Emilia;Emilia-Romagna;13040;44.5612444921643;11.43256661755725;Granarolo dell'Emilia, Emilia-Romagna;;False
3200;Grizzana Morandi;Emilia-Romagna;3900;44.2488957459774;11.130575373608906;Grizzana Morandi, Emilia-Romagna;;False
3207;Gropparello;Emilia-Romagna;2177;44.816370414311265;9.709470860086771;Gropparello, Emilia-Romagna;;False
3235;Gualtieri;Emilia-Romagna;6365;44.88167619847769;10.616778109635144;Gualtieri, Emilia-Romagna;;False
3255;Guastalla;Emilia-Romagna;14617;44.905302082244624;10.681610083035288;Guastalla, Emilia-Romagna;;False
3262;Guiglia;Emilia-Romagna;4230;44.4014223540988;10.955918003024028;Guiglia, Emilia-Romagna;;False
3277;Imola;Emilia-Romagna;69350;44.387792920327165;11.715972008179191;Imola, Emilia-Romagna;;False
3348;Jolanda di Savoia;Emilia-Romagna;2621;44.875379686160606;11.97903153290275;Jolanda di Savoia, Emilia-Romagna;;False
3379;Lagosanto;Emilia-Romagna;4643;44.77050962316423;12.143148843617016;Lagosanto, Emilia-Romagna;;False
3391;Lama Mocogno;Emilia-Romagna;2649;44.298517234049626;10.700005211947184;Lama Mocogno, Emilia-Romagna;;False
3402;Langhirano;Emilia-Romagna;10923;44.61460430994536;10.233207539146097;Langhirano, Emilia-Romagna;;False
3483;Lesignano de' Bagni;Emilia-Romagna;5123;44.61791884645848;10.298731361752072;Lesignano de' Bagni, Emilia-Romagna;;False
3542;Lizzano in Belvedere;Emilia-Romagna;2252;44.16273964027186;10.864133830387924;Lizzano in Belvedere, Emilia-Romagna;;False
3559;Loiano;Emilia-Romagna;4512;44.28208678964755;11.32661186710292;Loiano, Emilia-Romagna;;False
3576;Longiano;Emilia-Romagna;7243;44.08265201995984;12.34193617771188;Longiano, Emilia-Romagna;;False
3612;Lugagnano Val d'Arda;Emilia-Romagna;3961;44.811804648858015;9.778350925119824;Lugagnano Val d'Arda, Emilia-Romagna;;False
3614;Lugo;Emilia-Romagna;32152;44.477337148798334;11.906598583897807;Lugo, Emilia-Romagna;;False
3646;Luzzara;Emilia-Romagna;8573;44.9537740037873;10.711263398953587;Luzzara, Emilia-Romagna;;False
3698;Maiolo;Emilia-Romagna;798;43.88011863134719;12.313590170747316;Maiolo, Emilia-Romagna;;False
3705;Malalbergo;Emilia-Romagna;9336;44.687455543821905;11.509787726707549;Malalbergo, Emilia-Romagna;;False
3755;Maranello;Emilia-Romagna;17303;44.50813683779935;10.870088444526589;Maranello, Emilia-Romagna;;False
3762;Marano sul Panaro;Emilia-Romagna;5286;44.43676363808688;10.91395793636268;Marano sul Panaro, Emilia-Romagna;;False
3831;Marzabotto;Emilia-Romagna;6894;44.33847696824257;11.202354394679528;Marzabotto, Emilia-Romagna;;False
3848;Masi Torello;Emilia-Romagna;2274;44.78288630809752;11.79822579918456;Masi Torello, Emilia-Romagna;;False
3857;Massa Lombarda;Emilia-Romagna;10897;44.46143027345311;11.81445105795632;Massa Lombarda, Emilia-Romagna;;False
3895;Medesano;Emilia-Romagna;10777;44.73971202973336;10.080298195736471;Medesano, Emilia-Romagna;;False
3896;Medicina;Emilia-Romagna;16818;44.51416852107515;11.668974557647305;Medicina, Emilia-Romagna;;False
3900;Medolla;Emilia-Romagna;6465;44.83786374284254;11.07557881478593;Medolla, Emilia-Romagna;;False
3907;Meldola;Emilia-Romagna;9968;44.09724377520454;12.064319290353811;Meldola, Emilia-Romagna;;False
3941;Mercato Saraceno;Emilia-Romagna;6843;43.983121836019976;12.166845906793489;Mercato Saraceno, Emilia-Romagna;;False
3955;Mesola;Emilia-Romagna;6391;44.89979868722039;12.219198296313388;Mesola, Emilia-Romagna;;False
3998;Minerbio;Emilia-Romagna;8990;44.61652519977524;11.50264645425158;Minerbio, Emilia-Romagna;;False
4012;Mirandola;Emilia-Romagna;24692;44.907378365481705;11.12450765799766;Mirandola, Emilia-Romagna;;False
4015;Misano Adriatico;Emilia-Romagna;14215;43.96272178506565;12.671632733342976;Misano Adriatico, Emilia-Romagna;;False
4026;Modena;Emilia-Romagna;184739;44.644092807459195;10.915506592645476;Modena, Emilia-Romagna;;False
4028;Modigliana;Emilia-Romagna;4309;44.14912943905506;11.797946170881188;Modigliana, Emilia-Romagna;;False
4051;Molinella;Emilia-Romagna;15805;44.6083237243571;11.685762462357092;Molinella, Emilia-Romagna;;False
4089;Monchio delle Corti;Emilia-Romagna;824;44.39643781860176;10.112915388271016;Monchio delle Corti, Emilia-Romagna;;False
4092;Mondaino;Emilia-Romagna;1342;43.844519491913594;12.65193629558153;Mondaino, Emilia-Romagna;;False
4104;Monghidoro;Emilia-Romagna;3894;44.217233127515975;11.32130801656574;Monghidoro, Emilia-Romagna;;False
4186;Monte San Pietro;Emilia-Romagna;10827;44.42614743187822;11.145957157560677;Monte San Pietro, Emilia-Romagna;;False
4214;Montecchio Emilia;Emilia-Romagna;10427;44.7078180212721;10.459635823664394;Montecchio Emilia, Emilia-Romagna;;False
4219;Montechiarugolo;Emilia-Romagna;11368;44.70432711574525;10.39276915425621;Montechiarugolo, Emilia-Romagna;;False
4221;Montecopiolo;Emilia-Romagna;1044;43.83996877204185;12.364743324924488;Montecopiolo, Emilia-Romagna;;False
4227;Montecreto;Emilia-Romagna;963;44.2599660233107;10.732098704760016;Montecreto, Emilia-Romagna;;False
4240;Montefiore Conca;Emilia-Romagna;2297;43.881829178542326;12.616537845724196;Montefiore Conca, Emilia-Romagna;;False
4242;Montefiorino;Emilia-Romagna;2125;44.34275118586083;10.596377084958611;Montefiorino, Emilia-Romagna;;False
4259;Montegridolfo;Emilia-Romagna;996;43.86671125823331;12.708336908598872;Montegridolfo, Emilia-Romagna;;False
4311;Monterenzio;Emilia-Romagna;6143;44.29678835069046;11.42363956465777;Monterenzio, Emilia-Romagna;;False
4331;Montescudo-Monte Colombo;Emilia-Romagna;6928;43.9256066558716;12.55049865494742;Montescudo-Monte Colombo, Emilia-Romagna;;False
4332;Montese;Emilia-Romagna;3387;44.267353599450146;10.92398662584925;Montese, Emilia-Romagna;;False
4346;Montiano;Emilia-Romagna;1685;44.07324040199805;12.298473694690882;Montiano, Emilia-Romagna;;False
4348;Monticelli d'Ongina;Emilia-Romagna;5187;45.08950453015882;9.928840165404358;Monticelli d'Ongina, Emilia-Romagna;;False
4378;Monzuno;Emilia-Romagna;6405;44.28300239517663;11.250657259757466;Monzuno, Emilia-Romagna;;False
4388;Morciano di Romagna;Emilia-Romagna;7227;43.91339927579946;12.653357842707813;Morciano di Romagna, Emilia-Romagna;;False
4390;Mordano;Emilia-Romagna;4583;44.40961159679336;11.796224878305388;Mordano, Emilia-Romagna;;False
4395;Morfasso;Emilia-Romagna;848;44.72679504204394;9.721430723253713;Morfasso, Emilia-Romagna;;False
4513;Neviano degli Arduini;Emilia-Romagna;3464;44.54296674031696;10.312929849314528;Neviano degli Arduini, Emilia-Romagna;;False
4538;Noceto;Emilia-Romagna;13315;44.80258760828718;10.135727620387655;Noceto, Emilia-Romagna;;False
4552;Nonantola;Emilia-Romagna;16156;44.685191803762656;11.055977508095182;Nonantola, Emilia-Romagna;;False
4566;Novafeltria;Emilia-Romagna;7000;43.90058039961187;12.278466251191306;Novafeltria, Emilia-Romagna;;False
4576;Novellara;Emilia-Romagna;13299;44.845274818519805;10.708561814921596;Novellara, Emilia-Romagna;;False
4581;Novi di Modena;Emilia-Romagna;10233;44.87319744945503;10.929460693054631;Novi di Modena, Emilia-Romagna;;False
4752;Ostellato;Emilia-Romagna;5581;44.72370437989514;11.977904102661087;Ostellato, Emilia-Romagna;;False
4765;Ottone;Emilia-Romagna;397;44.62652410813701;9.301218750013389;Ottone, Emilia-Romagna;;False
4775;Ozzano dell'Emilia;Emilia-Romagna;14303;44.428512810861605;11.4761958665818;Ozzano dell'Emilia, Emilia-Romagna;;False
4810;Palagano;Emilia-Romagna;2039;44.32946467020568;10.64292443657619;Palagano, Emilia-Romagna;;False
4815;Palanzano;Emilia-Romagna;996;44.44141202487028;10.207738171223475;Palanzano, Emilia-Romagna;;False
4880;Parma;Emilia-Romagna;198986;44.793674642555466;10.327586639309263;Parma, Emilia-Romagna;;False
4921;Pavullo nel Frignano;Emilia-Romagna;18370;44.33746156312983;10.844169674778248;Pavullo nel Frignano, Emilia-Romagna;;False
4941;Pellegrino Parmense;Emilia-Romagna;968;44.745970462337134;9.90911384327634;Pellegrino Parmense, Emilia-Romagna;;False
4949;Pennabilli;Emilia-Romagna;2695;43.80686353069088;12.2733834669505;Pennabilli, Emilia-Romagna;;False
5031;Piacenza;Emilia-Romagna;103464;45.04142507157492;9.717808591497368;Piacenza, Emilia-Romagna;;False
5045;Pianello Val Tidone;Emilia-Romagna;2178;44.92594986157131;9.411180097383724;Pianello Val Tidone, Emilia-Romagna;;False
5054;Pianoro;Emilia-Romagna;17857;44.37663769838436;11.356656283811716;Pianoro, Emilia-Romagna;;False
5113;Pieve di Cento;Emilia-Romagna;7384;44.73379934823102;11.325508487639212;Pieve di Cento, Emilia-Romagna;;False
5126;Pievepelago;Emilia-Romagna;2096;44.181715552008896;10.577935178982742;Pievepelago, Emilia-Romagna;;False
5158;Piozzano;Emilia-Romagna;572;44.90786790313009;9.46380746687262;Piozzano, Emilia-Romagna;;False
5192;Podenzano;Emilia-Romagna;9069;44.97049053806504;9.702246439010796;Podenzano, Emilia-Romagna;;False
5204;Poggio Renatico;Emilia-Romagna;9767;44.77038440229135;11.497297836528292;Poggio Renatico, Emilia-Romagna;;False
5210;Poggio Torriana;Emilia-Romagna;5111;43.99572515830386;12.386909486664685;Poggio Torriana, Emilia-Romagna;;False
5226;Polesine Zibello;Emilia-Romagna;3084;45.01279068031752;10.117889859333776;Polesine Zibello, Emilia-Romagna;;False
5231;Polinago;Emilia-Romagna;1574;44.372627448786574;10.724912254462726;Polinago, Emilia-Romagna;;False
5271;Ponte dell'Olio;Emilia-Romagna;4669;44.85858914063823;9.665098828363456;Ponte dell'Olio, Emilia-Romagna;;False
5293;Pontenure;Emilia-Romagna;6699;44.993297752707925;9.795945117683468;Pontenure, Emilia-Romagna;;False
5327;Portico e San Benedetto;Emilia-Romagna;740;44.000390620710995;11.720314945817227;Portico e San Benedetto, Emilia-Romagna;;False
5346;Portomaggiore;Emilia-Romagna;12228;44.69824394569922;11.838879389352376;Portomaggiore, Emilia-Romagna;;False
5366;Poviglio;Emilia-Romagna;7163;44.853062792044554;10.52538762060858;Poviglio, Emilia-Romagna;;False
5418;Predappio;Emilia-Romagna;6327;44.09221826165811;11.951535291538928;Predappio, Emilia-Romagna;;False
5430;Premilcuore;Emilia-Romagna;681;43.96674177720458;11.781638765101082;Premilcuore, Emilia-Romagna;;False
5445;Prignano sulla Secchia;Emilia-Romagna;3840;44.44885598349503;10.710858413933137;Prignano sulla Secchia, Emilia-Romagna;;False
5491;Quattro Castella;Emilia-Romagna;13235;44.6298398059712;10.513819071704914;Quattro Castella, Emilia-Romagna;;False
5535;Ravarino;Emilia-Romagna;6297;44.74417210064347;11.092976858533005;Ravarino, Emilia-Romagna;;False
5538;Ravenna;Emilia-Romagna;156444;44.41278866119368;12.193126462260093;Ravenna, Emilia-Romagna;;False
5558;Reggio nell'Emilia;Emilia-Romagna;172518;44.69744068200741;10.634657225937298;Reggio nell'Emilia, Emilia-Romagna;;False
5559;Reggiolo;Emilia-Romagna;9292;44.91446306582856;10.7984111248187;Reggiolo, Emilia-Romagna;;False
5592;Riccione;Emilia-Romagna;34384;43.996827133350195;12.645809368951983;Riccione, Emilia-Romagna;;False
5606;Rimini;Emilia-Romagna;150630;44.038916304332865;12.530552429245528;Rimini, Emilia-Romagna;;False
5609;Rio Saliceto;Emilia-Romagna;6112;44.827349945594534;10.803787498186727;Rio Saliceto, Emilia-Romagna;;False
5612;Riolo Terme;Emilia-Romagna;5832;44.27660549826533;11.70213553136073;Riolo Terme, Emilia-Romagna;;False
5613;Riolunato;Emilia-Romagna;645;44.23053667498976;10.652095166361605;Riolunato, Emilia-Romagna;;False
5631;Riva del Po;Emilia-Romagna;7442;44.95397356160112;11.917358983681408;Riva del Po, Emilia-Romagna;;False
5649;Rivergaro;Emilia-Romagna;7173;44.91644783132385;9.611836348424854;Rivergaro, Emilia-Romagna;;False
5692;Rocca San Casciano;Emilia-Romagna;1802;44.06097058532997;11.84224618114104;Rocca San Casciano, Emilia-Romagna;;False
5701;Roccabianca;Emilia-Romagna;2953;44.99794608660696;10.211428539467562;Roccabianca, Emilia-Romagna;;False
5774;Rolo;Emilia-Romagna;4014;44.88842630541554;10.863944645750792;Rolo, Emilia-Romagna;;False
5806;Roncofreddo;Emilia-Romagna;3487;44.0439817646804;12.265942902184502;Roncofreddo, Emilia-Romagna;;False
5845;Rottofreno;Emilia-Romagna;12338;45.06350904889497;9.565634671385874;Rottofreno, Emilia-Romagna;;False
5870;Rubiera;Emilia-Romagna;14610;44.67014535802405;10.787859521487876;Rubiera, Emilia-Romagna;;False
5881;Russi;Emilia-Romagna;12246;44.372690583298315;12.04770400058496;Russi, Emilia-Romagna;;False
5907;Sala Baganza;Emilia-Romagna;6047;44.69647353779837;10.198882282747029;Sala Baganza, Emilia-Romagna;;False
5909;Sala Bolognese;Emilia-Romagna;8444;44.62644024895018;11.267808059621682;Sala Bolognese, Emilia-Romagna;;False
5939;Salsomaggiore Terme;Emilia-Romagna;20506;44.80399524453683;9.981374452038809;Salsomaggiore Terme, Emilia-Romagna;;False
5941;Saludecio;Emilia-Romagna;3190;43.88549247124912;12.679430727344942;Saludecio, Emilia-Romagna;;False
5979;San Benedetto Val di Sambro;Emilia-Romagna;4230;44.198032806298265;11.236156704367744;San Benedetto Val di Sambro, Emilia-Romagna;;False
5999;San Cesario sul Panaro;Emilia-Romagna;6609;44.573580376703156;11.023759302032666;San Cesario sul Panaro, Emilia-Romagna;;False
6006;San Clemente;Emilia-Romagna;5787;43.93128707773503;12.632048161067898;San Clemente, Emilia-Romagna;;False
6036;San Felice sul Panaro;Emilia-Romagna;10839;44.84518489320507;11.150630999312128;San Felice sul Panaro, Emilia-Romagna;;False
6080;San Giorgio Piacentino;Emilia-Romagna;5544;44.92380643051038;9.739909314306486;San Giorgio Piacentino, Emilia-Romagna;;False
6073;San Giorgio di Piano;Emilia-Romagna;9621;44.65756194741349;11.374727236761858;San Giorgio di Piano, Emilia-Romagna;;False
6095;San Giovanni in Marignano;Emilia-Romagna;9438;43.934808368131335;12.706533397132652;San Giovanni in Marignano, Emilia-Romagna;;False
6096;San Giovanni in Persiceto;Emilia-Romagna;28057;44.660216791872536;11.203252166379698;San Giovanni in Persiceto, Emilia-Romagna;;False
6120;San Lazzaro di Savena;Emilia-Romagna;32852;44.45071259146113;11.42615846162076;San Lazzaro di Savena, Emilia-Romagna;;False
6121;San Leo;Emilia-Romagna;2844;43.91499863931114;12.37463996472897;San Leo, Emilia-Romagna;;False
