index;State;City;Population;Longitude;Latitude;city-state;AlternateNames;isStateCapital
119;Schleswig-Holstein;Oesterwurth;248;8.991292;54.211016;Oesterwurth, Schleswig-Holstein
120;Schleswig-Holstein;Geesthacht;32763;10.371733;53.433112;Geesthacht, Schleswig-Holstein
121;Schleswig-Holstein;Lauenburg/ Elbe;11999;10.554267;53.374189;Lauenburg/ Elbe, Schleswig-Holstein
122;Schleswig-Holstein;Mölln;19566;10.691022;53.629521;Mölln, Schleswig-Holstein
123;Schleswig-Holstein;Ratzeburg;14552;10.774492;53.699024;Ratzeburg, Schleswig-Holstein
124;Schleswig-Holstein;Schwarzenbek;17370;10.477663;53.502645;Schwarzenbek, Schleswig-Holstein
125;Schleswig-Holstein;Wentorf bei Hamburg;13493;10.2519;53.491012;Wentorf bei Hamburg, Schleswig-Holstein
126;Schleswig-Holstein;Behlendorf;404;10.667846;53.699475;Behlendorf, Schleswig-Holstein
127;Schleswig-Holstein;Berkenthin;2214;10.638221;53.734488;Berkenthin, Schleswig-Holstein
128;Schleswig-Holstein;Bliestorf;649;10.602527;53.768797;Bliestorf, Schleswig-Holstein
129;Schleswig-Holstein;Düchelsdorf;160;10.580373;53.737072;Düchelsdorf, Schleswig-Holstein
130;Schleswig-Holstein;Göldenitz;233;10.631501;53.722025;Göldenitz, Schleswig-Holstein
131;Schleswig-Holstein;Kastorf;1207;10.570134;53.748875;Kastorf, Schleswig-Holstein
132;Schleswig-Holstein;Klempau;607;10.660387;53.762851;Klempau, Schleswig-Holstein
133;Schleswig-Holstein;Krummesse;1647;10.641961;53.780123;Krummesse, Schleswig-Holstein
134;Schleswig-Holstein;Niendorf bei Berkenthin;187;10.626158;53.702417;Niendorf bei Berkenthin, Schleswig-Holstein
135;Schleswig-Holstein;Rondeshagen;802;10.629717;53.753642;Rondeshagen, Schleswig-Holstein
136;Schleswig-Holstein;Sierksrade;440;10.600344;53.736555;Sierksrade, Schleswig-Holstein
137;Schleswig-Holstein;Alt-Mölln;818;10.658165;53.622775;Alt-Mölln, Schleswig-Holstein
138;Schleswig-Holstein;Bälau;220;10.621739;53.616381;Bälau, Schleswig-Holstein
139;Schleswig-Holstein;Borstorf;307;10.564234;53.613074;Borstorf, Schleswig-Holstein
140;Schleswig-Holstein;Breitenfelde;2100;10.632977;53.605112;Breitenfelde, Schleswig-Holstein
141;Schleswig-Holstein;Grambek;532;10.68068;53.574025;Grambek, Schleswig-Holstein
142;Schleswig-Holstein;Hornbek;193;10.648548;53.5589;Hornbek, Schleswig-Holstein
143;Schleswig-Holstein;Lehmrade;597;10.752721;53.5947;Lehmrade, Schleswig-Holstein
144;Schleswig-Holstein;Niendorf/ Stecknitz;654;10.609244;53.587228;Niendorf/ Stecknitz, Schleswig-Holstein
145;Schleswig-Holstein;Schretstaken;489;10.539293;53.586533;Schretstaken, Schleswig-Holstein
146;Schleswig-Holstein;Talkau;511;10.568741;53.576852;Talkau, Schleswig-Holstein
147;Schleswig-Holstein;Woltersdorf;333;10.640176;53.576862;Woltersdorf, Schleswig-Holstein
148;Schleswig-Holstein;Besenthal;99;10.743239;53.530139;Besenthal, Schleswig-Holstein
149;Schleswig-Holstein;Bröthen;318;10.667034;53.480281;Bröthen, Schleswig-Holstein
150;Schleswig-Holstein;Büchen;6718;10.616482;53.480926;Büchen, Schleswig-Holstein
151;Schleswig-Holstein;Fitzen;389;10.64667;53.493942;Fitzen, Schleswig-Holstein
152;Schleswig-Holstein;Göttin;65;10.70343;53.533746;Göttin, Schleswig-Holstein
153;Schleswig-Holstein;Gudow;1759;10.77219;53.555336;Gudow, Schleswig-Holstein
154;Schleswig-Holstein;Güster;1358;10.680583;53.53952;Güster, Schleswig-Holstein
155;Schleswig-Holstein;Klein Pampau;688;10.586656;53.512681;Klein Pampau, Schleswig-Holstein
156;Schleswig-Holstein;Langenlehsten;177;10.740533;53.499907;Langenlehsten, Schleswig-Holstein
157;Schleswig-Holstein;Müssen;1241;10.562546;53.494346;Müssen, Schleswig-Holstein
